price,bathrooms_group,bedrooms_group,sqft_living,sqft_lot,floors_group,waterfront,view_group,condition_group,city,house_age,is_renovated,year_since_renovation,zipcode,sqft_above,sqft_basement,yr_built,yr_renovated,floors,bedrooms,bathrooms,view,condition
255000,3,5,2060,8632,1,0,No View,3,Burien,63,1,22,98146,1030,1030,1962,2003,1,5,2.25,0,3
495000,1_or_fewer,3,990,6000,1,0,No View,3,Seattle,82,1,23,98105,990,0,1943,2002,1,3,1,0,3
510000,3,4,2430,5203,2,0,No View,3,Shoreline,22,0,0,98155,2430,0,2003,0,2,4,2.5,0,3
1150000,4,4,4460,103382,2,0,No View,3,Redmond,24,0,0,98053,4460,0,2001,0,2,4,4,0,3
253000,2,3,1250,10122,1,0,No View,3,Black Diamond,31,0,0,98010,1250,0,1994,0,1,3,1.75,0,3
503000,3,3,1540,6760,1,0,No View,5,Kirkland,45,0,0,98034,1210,330,1980,0,1,3,2.75,0,5
275000,3,3,1600,7000,2,0,No View,4,Maple Valley,32,0,0,98038,1600,0,1993,0,2,3,2.5,0,4
249000,1_or_fewer,3,1110,8423,1,0,No View,3,Burien,73,1,17,98166,1110,0,1952,2008,1,3,1,0,3
310000,2,3,1840,10723,1,0,No View,4,Renton,51,0,0,98058,1220,620,1974,0,1,3,1.75,0,4
750000,3,3,2520,5401,1,0,No View,4,Seattle,79,1,36,98119,1360,1160,1946,1989,1,3,2.75,0,4
630000,3,3,2680,327135,2,0,No View,3,Ravensdale,30,0,0,98051,2680,0,1995,0,2,3,2.5,0,3
599999,5+,5,3830,6988,3,0,No View,3,Seattle,87,1,22,98103,2450,1380,1938,2003,2.5,9,4.5,0,3
758000,3,4,2410,9549,1,0,No View,4,Kirkland,69,0,0,98033,1780,630,1956,0,1,4,2.75,0,4
248500,2,4,1720,10018,1,0,No View,5,Covington,65,0,0,98042,1720,0,1960,0,1,4,1.75,0,5
310000,2,3,2070,37904,1,0,No View,4,Kent,52,0,0,98031,1420,650,1973,0,1,3,1.75,0,4
460000,2,3,1760,9055,2,0,No View,4,Redmond,40,0,0,98052,1760,0,1985,0,2,3,2,0,4
675000,2,3,1680,10500,1,0,No View,4,Bellevue,66,0,0,98005,1680,0,1959,0,1,3,1.75,0,4
526000,2,2,1550,2400,1.5,0,No View,4,Seattle,125,1,54,98103,1550,0,1900,1971,1.5,2,2,0,4
560000,3,3,4120,60392,2,0,Some View,3,Carnation,31,0,0,98014,3180,940,1994,0,2,3,3,2,3
415000,3,4,1830,9548,2,0,No View,3,Bothell,34,0,0,98028,1830,0,1991,0,2,4,3,0,3
246000,1_or_fewer,3,1400,7410,1,0,No View,3,Burien,81,0,0,98166,1400,0,1944,0,1,3,1,0,3
314500,2,3,1870,12381,1,0,No View,4,Federal Way,68,1,24,98003,1870,0,1957,2001,1,3,1.75,0,4
3200000,5+,5,6210,8856,3,0,Some View,5,Seattle,115,0,0,98109,4760,1450,1910,0,2.5,7,4.5,2,5
420000,2,2,1040,3500,1.5,0,No View,4,Seattle,121,0,0,98144,1040,0,1904,0,1.5,2,1.5,0,4
535000,2,3,2720,149410,1.5,0,No View,3,Carnation,37,1,25,98014,2720,0,1988,2000,1.5,3,1.75,0,3
350000,1_or_fewer,3,1010,9360,1,0,No View,3,Kirkland,44,1,12,98033,1010,0,1981,2013,1,3,1,0,3
515000,2,3,1580,9147,1,0,Some View,4,Bellevue,58,0,0,98008,1210,370,1967,0,1,3,1.75,1,4
749950,3,4,2600,6050,2,0,No View,5,Seattle,76,0,0,98116,1960,640,1949,0,2,4,2.75,0,5
230000,3,3,1920,9180,2,0,No View,3,Renton,37,1,25,98057,1920,0,1988,2000,2,3,2.5,0,3
568000,2,3,2350,5080,1.5,0,No View,3,Seattle,96,0,0,98118,1780,570,1929,0,1.5,3,2,0,3
250000,1_or_fewer,1,1100,4373,1,0,No View,3,Burien,78,0,0,98166,820,280,1947,0,1,1,1,0,2
581000,2,4,2510,13695,1,0,No View,4,Kirkland,64,1,24,98033,1280,1230,1961,2001,1,4,2,0,4
651000,3,3,3240,108366,2,0,No View,4,Kent,34,0,0,98042,3240,0,1991,0,2,3,2.5,0,4
600000,3,3,2460,108900,1,0,No View,4,Issaquah,48,0,0,98027,1860,600,1977,0,1,3,2.5,0,4
500000,1_or_fewer,2,1010,3885,1.5,0,No View,4,Seattle,119,1,35,98112,1010,0,1906,1990,1.5,2,1,0,4
475000,1_or_fewer,2,820,2723,1,0,No View,3,Seattle,104,1,25,98103,820,0,1921,2000,1,2,1,0,3
352000,3,5,2420,8560,1,0,Some View,3,Seattle,47,0,0,98118,1620,800,1978,0,1,5,2.5,2,3
420000,3,3,1770,8165,2,0,No View,3,Kirkland,48,1,21,98034,1770,0,1977,2004,2,3,2.25,0,3
428000,2,2,1350,3900,1,0,No View,3,Redmond,22,0,0,98053,1350,0,2003,0,1,2,2,0,3
599000,2,3,1960,4788,1,0,No View,4,Seattle,105,0,0,98115,1090,870,1920,0,1,3,1.75,0,4
492000,3,4,3305,16164,1.5,0,No View,5,Shoreline,103,1,69,98133,2245,1060,1922,1956,1.5,4,2.5,0,5
630000,3,2,2550,5663,1,0,No View,3,Renton,14,0,0,98056,1720,830,2011,0,1,2,2.25,0,3
900000,4,5,4130,226076,2,0,No View,3,Woodinville,40,0,0,98077,3170,960,1985,0,2,5,3.75,0,3
1110000,2,4,2310,13300,1,0,No View,3,Clyde Hill,75,1,20,98004,1890,420,1950,2005,1,4,1.5,0,3
575000,2,4,1650,5000,1,0,No View,3,Seattle,70,1,20,98117,1650,0,1955,2005,1,4,2,0,3
705000,3,4,2650,4316,1.5,0,No View,3,Seattle,120,1,12,98116,1520,1130,1905,2013,1.5,4,2.5,0,3
940000,3,4,1890,5940,1,0,Some View,3,Seattle,62,1,17,98112,1470,420,1963,2008,1,4,2.25,1,3
313000,2,3,2190,8000,1,0,No View,4,Federal Way,58,0,0,98023,2190,0,1967,0,1,3,1.75,0,4
618080,3,3,2030,6500,2,0,No View,3,Issaquah,37,1,25,98027,2030,0,1988,2000,2,3,2.5,0,3
640000,3,3,2270,5175,2,0,No View,3,Renton,23,0,0,98056,2130,140,2002,0,2,3,3,0,3
485000,2,3,1610,4160,1,0,No View,4,Seattle,108,0,0,98136,1010,600,1917,0,1,3,2,0,4
300000,1_or_fewer,2,760,3001,1,0,No View,3,Seattle,112,1,42,98144,760,0,1913,1983,1,2,1,0,3
379500,1_or_fewer,2,1640,17335,1,0,No View,3,Redmond,47,0,0,98053,840,800,1978,0,1,2,1,0,3
339950,3,3,1630,12295,2,0,No View,4,Renton,40,0,0,98058,1630,0,1985,0,2,3,2.25,0,4
1500000,3,5,3560,6480,3,0,No View,4,Seattle,111,1,80,98112,3560,0,1914,1945,2.5,6,2.5,0,4
1340000,3,3,2960,5500,2,0,Some View,3,Seattle,88,1,35,98199,2440,520,1937,1990,2,3,3,2,3
500000,3,3,1940,37565,1,0,No View,4,Issaquah,38,0,0,98027,1940,0,1987,0,1,3,2.5,0,4
239900,2,3,1410,7566,1,0,No View,3,Kent,40,0,0,98030,1410,0,1985,0,1,3,2,0,3
314950,1_or_fewer,3,1040,16986,1,0,No View,4,Renton,57,0,0,98059,1040,0,1968,0,1,3,1,0,4
361280,1_or_fewer,2,820,6400,1,0,No View,4,Seattle,81,0,0,98126,820,0,1944,0,1,2,1,0,4
100000,1_or_fewer,2,910,22000,1,0,No View,3,Algona,69,1,24,98001,910,0,1956,2001,1,2,1,0,3
540000,5+,5,3700,7647,2,0,Some View,3,Lake Forest Park,77,1,41,98155,3700,0,1948,1984,2,7,5.75,1,3
480500,3,4,2180,11200,1,0,No View,4,Woodinville,57,0,0,98072,2180,0,1968,0,1,4,2.5,0,4
280000,3,3,1600,4271,2,0,No View,3,Auburn,25,0,0,98001,1600,0,2000,0,2,3,2.5,0,3
440000,2,3,1500,6180,1,0,No View,4,Seattle,78,1,37,98118,1060,440,1947,1988,1,3,1.75,0,4
530000,1_or_fewer,3,1340,4284,1,0,No View,3,Seattle,115,1,19,98105,1080,260,1910,2006,1,3,1,0,3
560000,2,3,1860,13374,1,0,No View,3,Issaquah,40,0,0,98027,1860,0,1985,0,1,3,2,0,3
775000,2,3,2540,7200,1.5,0,Great View,4,Seattle,120,0,0,98144,1600,940,1905,0,1.5,3,2,3,4
160000,1_or_fewer,2,1040,13100,1,0,No View,5,Kent,113,0,0,98032,1040,0,1912,0,1,2,1,0,5
209950,2,3,1380,11130,1,0,No View,3,Federal Way,65,1,13,98003,1380,0,1960,2012,1,3,1.5,0,3
226500,2,3,1640,10762,1,0,No View,3,Covington,37,1,25,98042,1130,510,1988,2000,1,3,1.75,0,3
380000,2,5,3000,6000,1,0,No View,5,Seattle,67,0,0,98178,1500,1500,1958,0,1,5,1.75,0,5
409500,3,4,2140,13000,1,0,No View,3,Kenmore,57,1,28,98028,1320,820,1968,1997,1,4,2.75,0,3
690000,2,3,1760,6428,1,0,No View,4,Seattle,83,1,43,98199,980,780,1942,1982,1,3,2,0,4
405000,3,3,1660,8307,1,0,No View,4,Shoreline,64,1,24,98133,1660,0,1961,2001,1,3,2.25,0,4
375000,3,3,1830,13042,2,0,No View,3,Maple Valley,35,1,16,98038,1830,0,1990,2009,2,3,2.5,0,3
794154,2,4,2210,8556,1,0,Some View,4,Seattle,71,1,46,98199,1210,1000,1954,1979,1,4,2,1,4
185000,1_or_fewer,4,1490,6600,1,0,No View,3,Burien,56,1,15,98168,1490,0,1969,2010,1,4,1,0,3
245000,2,3,1260,1270,2,0,No View,3,Seattle,20,0,0,98133,1040,220,2005,0,2,3,1.5,0,3
1532500,5+,5,4270,8076,2,0,No View,3,Kirkland,18,0,0,98033,3400,870,2007,0,2,5,4.5,0,3
1040000,4,4,3900,8391,2,0,No View,3,Kirkland,19,0,0,98033,3900,0,2006,0,2,4,3.5,0,3
425000,3,2,1150,1027,3,0,No View,3,Seattle,17,0,0,98103,1150,0,2008,0,3,2,2.5,0,3
495000,3,4,2656,21195,2,0,No View,3,Auburn,11,0,0,98001,2656,0,2014,0,2,4,2.75,0,3
365000,3,5,2410,5003,1,0,No View,3,Seattle,17,0,0,98118,1410,1000,2008,0,1,5,2.75,0,3
417250,3,3,1606,1452,3,0,No View,3,Seattle,16,0,0,98125,1606,0,2009,0,3,3,2.25,0,3
339950,1_or_fewer,2,820,681,3,0,No View,3,Seattle,19,0,0,98103,820,0,2006,0,3,2,1,0,3
615000,1_or_fewer,2,1540,6872,1,0,No View,4,Seattle,79,1,36,98119,820,720,1946,1989,1,2,1,0,4
403000,3,3,2090,8354,2,0,No View,3,Duvall,13,1,113,98019,2090,0,2012,1912,2,3,2.75,0,3
980000,3,5,3160,11470,1,0,No View,4,Mercer Island,54,0,0,98040,1780,1380,1971,0,1,5,2.5,0,4
258000,2,4,1730,8320,1,0,No View,3,Federal Way,48,1,21,98023,1230,500,1977,2004,1,4,1.75,0,3
533000,1_or_fewer,3,1670,4080,1,0,No View,3,Seattle,58,1,14,98115,1170,500,1967,2011,1,3,1,0,3
537500,3,4,2550,4630,2,0,No View,3,Sammamish,20,0,0,98075,2550,0,2005,0,2,4,2.5,0,3
830000,3,5,3040,9601,1,0,No View,5,Mercer Island,57,0,0,98040,1970,1070,1968,0,1,5,3,0,5
712000,1_or_fewer,3,1250,4620,1.5,0,No View,4,Seattle,125,1,54,98103,1150,100,1900,1971,1.5,3,1,0,4
262000,3,4,2020,6236,2,0,No View,3,Algona,23,0,0,98001,2020,0,2002,0,2,4,2.5,0,3
753888,3,4,2660,5500,2,0,Some View,3,Issaquah,22,0,0,98029,2660,0,2003,0,2,4,2.5,2,3
134000,2,2,980,5000,2,0,No View,3,Skykomish,103,1,22,98288,980,0,1922,2003,2,2,1.5,0,3
402000,3,3,1960,8000,1,0,No View,4,Kirkland,48,0,0,98034,1290,670,1977,0,1,3,2.5,0,4
205000,1_or_fewer,2,720,5040,1,0,No View,3,Seattle,70,1,20,98106,720,0,1955,2005,1,2,1,0,3
553650,3,2,1360,1349,2,0,No View,3,Seattle,28,0,0,98112,1050,310,1997,0,2,2,2.5,0,3
559950,2,2,1870,4950,1,0,No View,3,Redmond,19,0,0,98053,1870,0,2006,0,1,2,2,0,3
260000,2,4,2130,8800,1,0,No View,3,Kent,63,1,22,98032,1100,1030,1962,2003,1,4,1.5,0,3
270000,3,4,1810,6509,2,0,No View,3,Kent,31,0,0,98042,1810,0,1994,0,2,4,2.5,0,3
295000,2,2,2200,89298,1,0,No View,3,Issaquah,52,1,12,98027,1100,1100,1973,2013,1,2,1.75,0,3
719000,3,3,1690,4500,1.5,0,Some View,4,Seattle,97,0,0,98116,1690,0,1928,0,1.5,3,2.5,1,4
266000,3,3,1940,8547,1,0,No View,3,Kent,36,0,0,98030,1460,480,1989,0,1,3,2.5,0,3
325900,3,4,2320,6270,2,0,No View,3,Kent,21,1,22,98042,2320,0,2004,2003,2,4,2.5,0,3
647500,2,4,2060,26036,1,0,No View,4,Normandy Park,78,1,37,98166,1160,900,1947,1988,1,4,1.75,0,4
1039000,1_or_fewer,4,3410,5000,2,0,No View,5,Seattle,115,0,0,98144,2190,1220,1910,0,2,4,1,0,5
569000,3,4,2250,41688,2,0,No View,3,Redmond,45,0,0,98053,2250,0,1980,0,2,4,2.25,0,3
246000,2,3,1390,7399,1,0,No View,4,Kent,50,0,0,98031,1390,0,1975,0,1,3,1.75,0,4
515000,1_or_fewer,2,1060,4960,1,0,No View,3,Seattle,99,1,22,98103,1060,0,1926,2003,1,2,1,0,3
207000,1_or_fewer,3,1490,8995,1,0,No View,4,Seattle,71,1,46,98168,1490,0,1954,1979,1,3,1,0,4
780000,2,4,2480,9195,1,0,No View,3,Bellevue,75,1,20,98004,1390,1090,1950,2005,1,4,1.75,0,3
489990,3,5,2440,20828,1.5,0,No View,4,Kent,50,0,0,98042,2440,0,1975,0,1.5,5,2.25,0,4
335000,2,3,2240,87625,1.5,0,No View,3,Auburn,45,0,0,98092,1480,760,1980,0,1.5,3,1.5,0,2
295000,3,3,1920,7229,2,0,No View,3,Federal Way,32,0,0,98003,1920,0,1993,0,2,3,2.5,0,3
385000,2,3,1890,9920,1,0,No View,3,Seattle,81,0,0,98125,1230,660,1944,0,1,3,1.75,0,3
350000,2,4,2250,13515,1,0,No View,4,Kent,85,1,24,98030,2150,100,1940,2001,1,4,1.75,0,4
235000,1_or_fewer,2,1270,3008,1,0,No View,4,Seattle,102,0,0,98118,650,620,1923,0,1,2,1,0,4
358000,2,2,960,1808,2,0,No View,3,Seattle,32,0,0,98122,960,0,1993,0,2,2,1.5,0,3
716500,3,4,3290,6465,2,0,No View,3,Sammamish,23,0,0,98075,3290,0,2002,0,2,4,2.5,0,3
228000,2,4,2000,6120,1,0,No View,3,Seattle,60,1,32,98178,1100,900,1965,1993,1,4,1.75,0,3
405000,1_or_fewer,2,1020,8155,1,0,No View,4,Seattle,77,0,0,98177,1020,0,1948,0,1,2,1,0,4
538000,2,4,1840,9600,1,0,No View,3,Redmond,58,1,14,98052,1220,620,1967,2011,1,4,1.75,0,3
530000,2,3,1980,6760,1,0,No View,4,Bellevue,52,0,0,98008,1980,0,1973,0,1,3,1.75,0,4
1750000,3,5,3510,5760,3,0,No View,4,Seattle,119,1,35,98112,3510,0,1906,1990,2.5,6,3,0,4
636000,2,2,1230,3600,1.5,0,No View,5,Seattle,100,0,0,98119,1230,0,1925,0,1.5,2,1.75,0,5
535000,3,4,2280,65836,2,0,No View,3,Woodinville,21,1,22,98077,2280,0,2004,2003,2,4,2.5,0,3
1500000,2,3,2430,12757,1,0,Some View,4,Bellevue,73,0,0,98004,1340,1090,1952,0,1,3,1.75,2,4
868500,3,3,2920,3942,3,0,No View,3,Renton,17,0,0,98056,2920,0,2008,0,3,3,2.5,0,3
530000,3,4,2280,2850,1.5,0,No View,4,Seattle,95,0,0,98115,1540,740,1930,0,1.5,4,2.75,0,4
450000,2,3,1510,43560,1,0,No View,3,Woodinville,71,1,20,98077,1510,0,1954,2005,1,3,2,0,3
230000,2,3,950,6000,1,0,No View,3,Seattle,86,1,56,98108,790,160,1939,1969,1,3,1.75,0,3
229000,3,3,1190,3000,2,0,No View,3,Tukwila,23,0,0,98178,1190,0,2002,0,2,3,2.5,0,3
437000,2,3,1310,9282,1,0,No View,4,Redmond,49,1,33,98052,1310,0,1976,1992,1,3,1.75,0,4
1307000,4,5,2800,3200,1.5,0,No View,5,Seattle,93,1,23,98109,1910,890,1932,2002,1.5,5,3.25,0,5
595000,3,3,1750,3354,2,0,No View,4,Kirkland,34,0,0,98033,1750,0,1991,0,2,3,2.5,0,4
660000,2,3,1320,5750,1.5,0,No View,5,Seattle,107,0,0,98116,1320,0,1918,0,1.5,3,1.75,0,5
347500,3,4,2460,7350,2,0,No View,3,Federal Way,36,0,0,98023,2460,0,1989,0,2,4,2.5,0,3
297950,2,3,1240,10800,1,0,No View,3,Renton,58,1,15,98058,1240,0,1967,2010,1,3,2,0,3
245000,2,3,1260,7964,1,0,No View,4,Des Moines,70,1,16,98148,1260,0,1955,2009,1,3,1.5,0,4
543200,3,5,2820,15600,1.5,0,Some View,5,Burien,85,0,0,98166,1970,850,1940,0,1.5,6,2.25,2,5
1250000,4,4,3820,24166,2,0,Some View,4,Mercer Island,35,0,0,98040,3310,510,1990,0,2,4,3.25,1,4
413450,3,3,1540,1614,3,0,No View,3,Seattle,17,0,0,98103,1470,70,2008,0,3,3,2.5,0,3
330000,2,2,1550,435600,1.5,0,No View,3,Snoqualmie,53,0,0,98065,1550,0,1972,0,1.5,2,2,0,2
424500,2,3,1460,7700,1,0,No View,3,Redmond,46,1,11,98052,1460,0,1979,2014,1,3,1.75,0,3
230000,1_or_fewer,3,1390,16000,1,0,No View,4,Algona,65,1,24,98001,1390,0,1960,2001,1,3,1,0,4
930000,4,3,2640,4080,2,0,No View,3,Seattle,113,1,25,98105,1840,800,1912,2000,2,3,3.25,0,3
349000,2,3,1590,9620,1,0,No View,3,Renton,37,1,25,98059,1590,0,1988,2000,1,3,1.75,0,3
835000,2,4,1910,6960,1.5,0,No View,5,Seattle,84,0,0,98103,1910,0,1941,0,1.5,4,2,0,5
988500,3,3,2015,16807,2,1,Great View,3,Burien,18,0,0,98166,2015,0,2007,0,2,3,2.75,4,3
500000,2,3,1410,1197,3,0,No View,3,Seattle,13,1,113,98103,1410,0,2012,1912,3,3,1.75,0,3
499000,2,2,1110,957,2,0,No View,3,Seattle,20,0,0,98119,930,180,2005,0,2,2,1.5,0,3
321950,2,2,860,1277,2,0,No View,3,Seattle,18,0,0,98144,860,0,2007,0,2,2,1.25,0,3
494000,3,3,2310,4729,2,0,No View,3,Kenmore,14,0,0,98028,2310,0,2011,0,2,3,2.5,0,3
441750,2,2,1020,1060,3,0,No View,3,Seattle,17,0,0,98103,1020,0,2008,0,3,2,1.5,0,3
438000,1_or_fewer,2,980,1179,2,0,No View,3,Seattle,15,0,0,98119,980,0,2010,0,2,2,1,0,3
985000,3,4,4230,37769,2,0,No View,3,Woodinville,36,0,0,98077,4230,0,1989,0,2,4,2.25,0,3
352000,3,3,1640,11050,1,0,No View,4,Renton,53,0,0,98059,1640,0,1972,0,1,3,2.25,0,4
839900,4,4,3810,13592,1,0,Some View,3,Renton,12,1,102,98056,2560,1250,2013,1923,1,4,3.5,1,3
765000,3,4,2790,10819,2,0,No View,3,Issaquah,29,0,0,98027,2790,0,1996,0,2,4,2.75,0,3
460000,2,4,1750,5500,1.5,0,No View,5,Seattle,99,0,0,98117,1050,700,1926,0,1.5,4,1.75,0,5
224500,1_or_fewer,4,1430,8355,1.5,0,No View,4,Auburn,42,0,0,98092,1430,0,1983,0,1.5,4,1,0,4
254000,3,3,1850,4597,2,0,No View,3,Covington,22,0,0,98042,1850,0,2003,0,2,3,2.5,0,3
255000,1_or_fewer,2,960,28717,1,0,No View,4,Vashon,41,0,0,98070,960,0,1984,0,1,2,1,0,4
610000,3,3,2480,45302,1,0,No View,4,Woodinville,49,1,33,98077,1620,860,1976,1992,1,3,3,0,4
920000,3,4,3750,11025,2,0,No View,3,Sammamish,49,0,0,98074,3750,0,1976,0,2,4,3,0,3
402500,3,4,2600,11951,2,0,No View,3,Federal Way,37,1,25,98023,2600,0,1988,2000,2,4,2.5,0,3
280950,2,3,1390,8700,1,0,Great View,4,Renton,113,1,36,98057,840,550,1912,1989,1,3,1.75,3,4
604000,3,4,2260,7753,2,0,No View,3,Issaquah,36,0,0,98029,2260,0,1989,0,2,4,2.5,0,3
565000,3,4,2470,7447,2,0,No View,3,Lake Forest Park,41,0,0,98155,2470,0,1984,0,2,4,2.25,0,3
255000,1_or_fewer,2,810,7980,1,0,No View,3,Seattle,97,0,0,98146,810,0,1928,0,1,2,1,0,1
445000,2,4,1650,6000,1,0,No View,5,Seattle,66,0,0,98144,1000,650,1959,0,1,4,2,0,5
2400000,3,3,3000,11665,1.5,1,Great View,3,Sammamish,24,0,0,98075,3000,0,2001,0,1.5,3,2.25,4,3
195000,1_or_fewer,2,720,18000,1,0,No View,3,Seattle,75,1,20,98178,720,0,1950,2005,1,2,1,0,3
275000,2,3,1390,48257,1,0,No View,3,Fall City,103,1,12,98024,1390,0,1922,2013,1,3,1.5,0,3
387000,3,3,1445,1606,2,0,No View,3,Issaquah,22,0,0,98027,1300,145,2003,0,2,3,2.25,0,3
490000,1_or_fewer,2,1840,3300,1.5,0,No View,4,Seattle,115,0,0,98107,1130,710,1910,0,1.5,2,1,0,4
505000,3,3,2100,5824,2,0,Some View,3,Snoqualmie,26,0,0,98065,2100,0,1999,0,2,3,2.5,2,3
303500,2,3,1060,10464,1,0,No View,4,Kirkland,52,0,0,98034,1060,0,1973,0,1,3,1.5,0,4
270000,2,3,1500,6337,1,0,No View,5,Seattle,72,0,0,98125,1500,0,1953,0,1,3,1.5,0,5
323000,3,4,1970,7213,1,0,No View,3,Renton,48,1,21,98058,1170,800,1977,2004,1,4,2.75,0,3
382000,4,3,1410,1253,3,0,No View,3,Seattle,20,0,0,98103,1410,0,2005,0,3,3,3.25,0,3
1370000,3,4,3720,9450,1,0,Great View,5,Bellevue,63,0,0,98006,1960,1760,1962,0,1,4,2.75,4,5
280000,2,4,2190,14439,1,0,No View,4,Auburn,48,0,0,98001,1180,1010,1977,0,1,4,2,0,4
260000,2,3,1920,8075,1,0,No View,4,Federal Way,56,0,0,98023,1510,410,1969,0,1,3,2,0,4
201500,1_or_fewer,3,1160,8320,1,0,No View,4,Kent,66,0,0,98032,1160,0,1959,0,1,3,1,0,4
1157200,5+,4,5860,52889,2,0,No View,4,Woodinville,29,0,0,98072,4910,950,1996,0,2,4,4.25,0,4
536500,2,4,2000,4000,1.5,0,No View,5,Seattle,99,0,0,98126,1450,550,1926,0,1.5,4,1.75,0,5
248000,3,4,2163,5883,2,0,No View,3,Algona,19,0,0,98001,2163,0,2006,0,2,4,3,0,3
532000,3,5,3480,57499,1,0,No View,4,Issaquah,49,1,33,98027,2340,1140,1976,1992,1,5,3,0,4
580000,3,4,2840,6268,2,0,No View,3,Kenmore,27,1,19,98028,2840,0,1998,2006,2,4,2.5,0,3
463000,1_or_fewer,2,1150,4400,1,0,No View,4,Seattle,120,0,0,98112,1150,0,1905,0,1,2,1,0,4
742500,3,4,3100,3773,2,0,No View,3,Seattle,106,1,29,98122,2000,1100,1919,1996,2,4,2.75,0,3
260000,3,3,1420,14850,1,0,No View,4,Kent,62,0,0,98032,1020,400,1963,0,1,3,2.5,0,4
590000,3,4,2430,32496,1,0,No View,3,Woodinville,32,0,0,98077,2430,0,1993,0,1,4,2.25,0,3
312000,3,4,1930,7452,1,0,No View,3,Kent,41,0,0,98031,1430,500,1984,0,1,4,2.25,0,3
566000,3,3,1660,10140,1,0,No View,4,Redmond,45,0,0,98052,1370,290,1980,0,1,3,2.25,0,4
511555,2,3,1400,7293,1,0,No View,4,Bellevue,62,0,0,98008,1400,0,1963,0,1,3,2,0,4
583000,3,4,2660,4000,2,0,No View,3,Redmond,24,0,0,98053,2660,0,2001,0,2,4,2.5,0,3
290000,3,4,2000,13300,1,0,No View,4,Auburn,57,0,0,98001,1200,800,1968,0,1,4,2.5,0,4
311100,3,4,2130,8078,1,0,No View,4,Renton,48,0,0,98055,1380,750,1977,0,1,4,2.25,0,4
325000,3,3,1352,1694,3,0,No View,3,Seattle,18,0,0,98125,1352,0,2007,0,3,3,2.25,0,3
491300,2,3,1750,11340,1,0,Some View,4,Sammamish,38,0,0,98074,1300,450,1987,0,1,3,1.75,1,4
315000,2,5,2320,8100,1,0,No View,4,Burien,69,0,0,98166,1160,1160,1956,0,1,5,1.75,0,4
360000,1_or_fewer,2,1420,81892,1,0,No View,3,Renton,69,1,24,98055,1180,240,1956,2001,1,2,1,0,3
330000,3,4,1940,3784,2,0,No View,3,Renton,22,0,0,98058,1940,0,2003,0,2,4,2.5,0,3
481450,2,3,1410,4800,1,0,No View,3,Seattle,85,1,29,98117,1410,0,1940,1996,1,3,2,0,3
234950,1_or_fewer,3,1360,9948,1,0,No View,3,Black Diamond,48,1,21,98010,1360,0,1977,2004,1,3,1,0,3
251000,2,3,1220,7250,1,0,No View,3,North Bend,63,1,22,98045,1220,0,1962,2003,1,3,1.75,0,3
782000,3,4,2830,20345,2,0,No View,3,Bellevue,46,1,11,98004,1980,850,1979,2014,2,4,2.5,0,3
833000,3,4,3780,10308,2,0,No View,3,Sammamish,26,0,0,98075,3780,0,1999,0,2,4,2.75,0,3
542500,3,4,2330,14289,2,0,No View,4,Bellevue,47,1,25,98007,2330,0,1978,2000,2,4,2.5,0,4
851000,3,3,3560,107290,2,0,No View,3,Redmond,38,1,25,98053,3560,0,1987,2000,2,3,2.5,0,3
325000,2,4,1470,70800,1,0,No View,3,Ravensdale,49,0,0,98051,1470,0,1976,0,1,4,1.5,0,3
415000,3,4,3060,48787,2,0,No View,3,Ravensdale,33,0,0,98051,3060,0,1992,0,2,4,2.25,0,3
252500,1_or_fewer,3,1030,6127,1,0,No View,3,Seattle,78,1,13,98125,880,150,1947,2012,1,3,1,0,3
465000,3,4,1930,9653,1,0,No View,4,Federal Way,57,0,0,98023,1930,0,1968,0,1,4,2.5,0,4
336900,2,3,1780,120661,1,0,No View,4,Duvall,46,0,0,98019,1780,0,1979,0,1,3,1.75,0,4
225000,3,3,2000,9202,2,0,No View,4,Maple Valley,33,0,0,98038,2000,0,1992,0,2,3,2.5,0,4
270000,2,3,1690,9583,1,0,No View,4,Renton,56,0,0,98059,1690,0,1969,0,1,3,2,0,4
1702500,5+,5,5190,23716,2,0,Some View,3,Mercer Island,38,1,25,98040,3390,1800,1987,2000,2,5,4.5,2,3
536000,2,3,1300,5413,1.5,0,No View,3,Seattle,100,1,33,98115,1300,0,1925,1992,1.5,3,1.75,0,3
585000,4,4,2400,29252,2,0,No View,4,Woodinville,43,1,14,98072,2400,0,1982,2011,2,4,3.25,0,4
445000,2,2,1150,6634,1,0,No View,3,Seattle,85,1,29,98115,860,290,1940,1996,1,2,2,0,3
320000,3,4,2310,7490,2,0,No View,3,Renton,45,0,0,98055,2310,0,1980,0,2,4,2.25,0,3
769900,4,4,2730,3047,2,0,No View,3,Seattle,19,0,0,98116,2400,330,2006,0,2,4,3.5,0,3
557000,3,4,2840,4500,2,0,No View,3,Kenmore,13,1,113,98028,2840,0,2012,1912,2,4,2.5,0,3
212000,2,2,1020,1525,2,0,No View,3,Seattle,21,1,22,98133,1020,0,2004,2003,2,2,1.5,0,3
376000,2,3,1340,1384,3,0,No View,3,Seattle,17,0,0,98103,1340,0,2008,0,3,3,2,0,3
800000,4,4,3540,159430,2,0,No View,3,Carnation,18,0,0,98014,3540,0,2007,0,2,4,3.25,0,3
2238888,5+,5,7270,130017,2,0,No View,3,Issaquah,15,0,0,98029,6420,850,2010,0,2,5,6.5,0,3
